Date,Open,High,Low,Close,Volume,Adj Close,,SMA 3,SMA 5,SMA 10,SMA 25,EMA 3,EMA 5,EMA 10,EMA 25,AD,ADOSC,OBV,MACD,MACDDef,MOM3,MOM5,MOM10,ROC3,ROC5,ROC 10,RSI3,RSI5,RSI10,RSI14,STOCH,WILLR3,WILLR5,WILLR10,WILLR14,BBANDs,BBANDf,,% high,Output - Training,1 if %hi > 2
30-10-2012,2327,2364.95,2327,2357.35,74700,2357.35,,2367.983333,2376.351917,2381.884054,#N/A,2371.669783,2376.351917,2381.884054,#N/A,320283.4552,52136.5054,205000,-8.34844281,#N/A,-39.4,-41,4.55,-1.638696529,-1.704108564,0.192763938,30.35445903,37.04321278,37.13093212,35.08465529,34.50496456,-35.42553191,-60.76276665,114288.6957,-41.23595506,2412.402035,2408.293952,,0.597335625,0,
29-10-2012,2327,2340.9,2307.7,2334.3,70700,2334.3,,2359.95,2364.534611,2374.432407,2393.538,2356.284891,2364.534611,2374.432407,2393.538,362873.8167,68370.5547,134300,-12.39798428,#N/A,-24.1,-53.1,-27.1,-1.019027484,-2.218045113,-1.144425676,16.597238,26.47918204,31.71342399,31.44320943,33.64842214,-59.87933635,-72.47801345,87436.10755,-58.50187266,2410.760479,2405.45509,,0.213857998,0,
26-10-2012,2338,2343,2323.1,2328.85,50100,2328.85,,2349.616667,2357.356407,2368.717424,2388.256,2349.642446,2357.356407,2368.717424,2389.650462,341726.078,62067.42577,184400,-14.07125521,#N/A,-31,-61.35,-22,-1.305812974,-2.551625179,-0.930232558,21.27071386,28.69857124,32.66656292,32.10584981,32.88655746,-63.05676856,-68.09954751,57076.72053,-79.79942693,2383.948597,2383.735005,,0.383631714,0,
25-10-2012,2346,2355,2331.65,2344.95,302700,2344.95,,2346.3,2356.570938,2366.223347,2383.936,2352.321223,2356.570938,2366.223347,2386.985041,383857.7696,67251.91802,487100,-12.80708414,#N/A,-9.95,-10,-28,-0.420727711,-0.422832981,-1.174989509,46.81532482,41.34577234,38.14799568,35.91750384,38.5354837,-21.24735729,-43.81598793,359410.6523,-64.42215855,2380.886998,2381.887937,,0,0,
24-10-2012,2352.3,2352.3,2352.3,2352.3,0,2352.3,,2350.1,2355.147292,2363.691829,2379.262,2352.310611,2355.147292,2363.691829,2384.316961,383857.7696,63259.03594,487100,-11.896078,#N/A,11.4,-21.7,-60.1,0.486992182,-0.914069082,-2.491294976,42.19475798,39.38115845,37.38710004,35.43546016,55.3294649,-8.463949843,-22.09606987,-3120.557717,-57.40210124,2368.620526,2372.537818,,0.494505495,0,
23-10-2012,2366,2377.7,2346.65,2352.3,203400,2352.3,,2361.666667,2362.664861,2366.23877,2375.29,2365.005306,2362.664861,2366.23877,2383.807964,254480.9581,14709.41359,690500,-7.224193516,#N/A,34.7,12.75,-28.25,1.481007256,0.539123449,-1.174172364,75.84135023,61.11088069,48.18905429,43.16338813,65.93407597,-55.15743757,-36.28571429,266219.404,-57.40210124,2379.978443,2388.863304,,0.981052632,0,
22-10-2012,2375,2398.3,2370.05,2386.2,75100,2386.2,,2376.1,2374.543241,2372.068084,2374.422,2381.652653,2374.543241,2372.068084,2384.922736,265247.5067,-3063.294941,765600,-1.126133889,#N/A,43.3,57.4,4.3,1.838641189,2.452048357,0.179615706,85.85647395,71.47645832,55.16004741,48.54278371,75.1759301,-23.42691191,-16.09042553,96285.62914,-25.02387775,2405.411035,2414.694276,,0.822724882,0,
19-10-2012,2376.25,2395.8,2368.05,2383.3,142300,2383.3,,2390.6,2381.628827,2376.382978,2374.312,2388.726326,2381.628827,2376.382978,2385.759449,279349.3085,-5568.530135,623300,2.296193796,#N/A,43.5,52.8,-8.55,1.849253922,2.253521127,-0.355605465,79.83192794,68.69868608,54.1771247,47.94965593,75.03941126,-29.04162633,-22.50562641,201442.3326,-27.79369628,2414.753256,2420.562083,,1.121673004,0,
18-10-2012,2367,2393.55,2345,2375.8,125100,2375.8,,2395.883333,2385.602552,2379.504255,2374.334,2391.138163,2385.602552,2379.504255,2386.358722,312975.5701,4612.095984,498200,3.976345693,#N/A,15.85,38.55,28.55,0.66661059,1.636942675,1.207188161,72.92388768,65.82095436,53.22861903,47.38844867,73.06335479,-42.21388368,-42.21388368,176676.3139,-30.6870229,2417.920789,2419.993341,,0.284690004,0,
17-10-2012,2371,2377.75,2357.1,2367.75,71300,2352.75,,2389.033333,2382.985034,2379.185299,2374.844,2384.444082,2382.985034,2379.185299,2385.696513,315219.88,9071.714739,426900,2.585567438,#N/A,-20.55,25.45,3.75,-0.85685694,1.081919823,0.157961247,38.15061304,48.12550022,46.83137458,43.53511411,59.32113892,-55.21653543,-57.31707317,99210.51116,-37.86859803,2406.663569,2401.028604,,0.716694772,0,
16-10-2012,2372,2389,2347,2354.45,150100,2339.53,,2386.766667,2384.990023,2380.96979,2375.448,2386.722041,2384.990023,2380.96979,2385.950627,218369.6419,-20744.58196,577000,3.23568004,-5.348637311,-6.8,11.3,24.05,-0.283830036,0.47524919,1.016934819,59.02078752,58.14135748,51.44783653,46.84913098,39.39962477,-80.53553038,-82.27016886,212673.4341,-51.62959131,2405.36649,2399.476513,,1.154652137,0,
15-10-2012,2386,2413.55,2355,2365.7,245700,2350.71,,2393.433333,2394.510015,2386.893465,2376.806,2400.13602,2394.510015,2386.893465,2388.073656,62472.88703,-80659.79972,822700,7.008782448,-2.413629503,20,15.25,72.65,0.835578952,0.635867073,3.103507198,80.52817292,72.58183548,59.89175371,53.2916335,30.20323151,-71.90082645,-69.80306346,287233.1169,-45.20547945,2417.162443,2417.742458,,4.119148936,1,
12-10-2012,2350,2446.8,2317,2395.65,1371500,2380.47,,2416.45,2411.94001,2397.785562,2379.244,2423.46801,2411.94001,2397.785562,2392.591067,353044.9209,-5383.123498,2194200,13.78277239,2.565805441,69.05,51,103.8,2.904005888,2.128725269,4.43021767,90.57620768,82.69104863,68.21139333,60.30882075,36.17332934,-39.40677966,-39.40677966,1344185.763,-36.7721064,2452.678722,2460.488732,,3.429660847,1,
11-10-2012,2491.5,2576.95,2482,2531.45,188100,2515.41,,2479.1,2466.94334,2430.360914,2388.722,2500.209005,2466.94334,2430.360914,2406.772523,360870.0394,28391.0657,2382300,35.96040818,16.82016837,187.95,183.4,221.95,7.867308497,7.662258988,9.42462845,97.66149112,93.82709568,83.28810361,75.69869756,57.76226362,-17.50336603,-17.50336603,82583.15157,-16.89879294,2584.959719,2611.09306,,0.785486443,0,
10-10-2012,2508,2527.7,2492,2504.25,67200,2488.39,,2517.15,2487.19556,2448.05893,2395.414,2513.954503,2487.19556,2448.05893,2416.074637,339787.6865,32918.7521,2315100,41.03506649,23.86765877,114.15,149.95,175.4,4.729547762,6.306382084,7.456531905,68.44978457,71.93556868,69.44068966,65.36957258,71.70764586,-27.96691671,-27.96691671,28766.10283,-27.00092851,2612.363371,2628.758931,,1.828354481,0,
09-10-2012,2502.25,2548,2484.05,2536.95,72700,2520.88,,2550.883333,2507.463707,2466.230034,2402.918,2530.977251,2507.463707,2466.230034,2426.222742,387363.8397,46916.24056,2387800,45.36709948,30.73657395,101.2,159,170.3,4.136014386,6.655504395,7.162383816,73.37384234,74.94721278,71.60294185,67.34730977,79.71404757,-42.12743549,-15.38757453,31515.97753,-15.38757453,2626.737456,2631.601163,,0.752773376,0,
08-10-2012,2524,2543,2476.25,2490.9,103600,2475.12,,2539.566667,2519.309138,2480.188209,2409.918,2536.988626,2519.309138,2480.188209,2435.205608,329239.1955,29883.16809,2284200,45.45336051,35.3690679,-33.95,129.45,144.7,-1.317448922,5.363468749,6.033440354,69.37365255,72.5502019,70.24276355,66.34232367,74.51432968,-79.58188153,-33.10251972,45403.61798,-33.10251972,2616.186896,2607.006034,,0.466562986,0,
05-10-2012,2572,2584,2366.4,2527.9,94700,2511.89,,2558.333333,2540.872759,2499.06308,2418.678,2560.494313,2540.872759,2499.06308,2446.65133,375109.508,34793.54078,2378900,49.50807704,41.8661037,56.3,137.2,188.2,2.22732128,5.607323852,7.855413641,81.66713265,79.32720381,74.63315096,70.26120176,75.24288525,-25.78125,-25.78125,40128.94794,-21.01123596,2598.420168,2583.362927,,0.867316181,0,
04-10-2012,2571.15,2593.45,2557.25,2575.4,80300,2559.08,,2573.483333,2558.398506,2516.224338,2427.096,2576.972156,2558.398506,2516.224338,2457.943536,375331.3312,33709.86055,2459200,51.31981871,47.23311347,45.45,16.5,199.9,1.783751962,0.640291818,8.351611623,83.90127269,80.70002262,75.5567319,71.09653576,77.7221465,-7.949790795,-7.949790795,32513.20084,-6.529209622,2609.574636,2608.743142,,0.723021306,0,
03-10-2012,2600.2,2619,2562.25,2578.55,74800,2562.21,,2598.816667,2578.599004,2534.910822,2435.36,2597.986078,2578.599004,2534.910822,2470.332494,343500.1418,20073.89832,2534000,53.98436183,52.93794319,76,91.3,241.25,2.988596146,3.61197927,10.14614657,89.22608165,84.23759668,77.96666638,73.28172447,83.41849973,-16.01346002,-16.01346002,27284.44528,-13.39403974,2634.61724,2635.726244,,0,0,
02-10-2012,2609.1,2609.1,2609.1,2609.1,0,2592.57,,2607.183333,2588.766003,2548.399764,2443.486,2603.543039,2588.766003,2548.399764,2481.006918,343500.1418,12670.65029,2534000,51.9979857,56.01451414,25.1,61.1,220.1,0.971362229,2.397959184,9.213059858,74.83890821,77.36897077,74.79196635,71.04055665,90.70583643,-16.03238866,-3.919239905,-1033.951836,-3.278145695,2642.339209,2641.395211,,2.821710294,1,
01-10-2012,2548.1,2620,2548.1,2609.1,71500,2592.57,,2616.033333,2599.177335,2561.417989,2452.526,2611.77152,2599.177335,2561.417989,2491.698693,393321.4214,24342.39683,2605500,50.21661315,58.65610659,26.55,77,206.45,1.023732865,3.02791978,8.55379006,80.1301808,79.65235674,75.98807204,72.05394339,91.92306427,-15.15994437,-4.298107256,30702.02808,-3.597359736,2633.565608,2627.632943,,0.38925652,0,
28-09-2012,2569,2579,2528.2,2534,66300,2517.95,,2602.7,2592.451557,2564.614718,2459.512,2595.38576,2592.451557,2564.614718,2498.414179,342160.7914,10625.87482,2539200,41.21917635,56.78662939,-40,-5,132.2,-1.527300496,-0.193498452,5.402975315,36.64716511,54.02366502,63.41267975,63.1082648,66.03357854,-93.68191721,-93.68191721,49326.1038,-28.38283828,2635.647305,2623.988862,,0.347356233,0,
27-09-2012,2591,2600,2533.05,2548.7,55900,2532.55,,2599.666667,2594.967704,2571.048406,2468.912,2597.69288,2594.967704,2571.048406,2506.228473,312394.772,-5422.424434,2595100,37.02812622,56.35001186,-9.1,6.55,23.05,-0.348779273,0.252559332,0.894468267,55.28827165,61.87709303,66.56195038,65.47275534,41.45037674,-77.66884532,-77.66884532,41270.33308,-23.53135314,2635.591881,2625.139585,,0.648684236,0,
26-09-2012,2582.15,2598.9,2569,2586.8,41500,2570.41,,2592.633333,2596.27847,2576.112332,2477.908,2598.29644,2596.27847,2576.112332,2513.357052,320306.1433,-8977.435606,2553600,32.79368221,55.27801795,-21.1,-20.1,71.2,-0.805343511,-0.767468499,2.816789967,54.03894179,61.19269632,66.23015827,65.23689233,30.82788671,-18.38440111,-36.16557734,30116.189,-10.95709571,2628.458751,2623.337221,,0.811123986,0,
25-09-2012,2589,2610,2588,2596.05,42200,2579.6,,2602.966667,2600.852313,2582.273726,2487.71,2604.14822,2600.852313,2582.273726,2520.791125,308988.8705,-13216.57826,2595800,30.44836211,54.69365783,31,0.9,62,1.202016285,0.034494653,2.433281005,65.75261443,65.94399198,68.01762712,66.54654221,53.35875091,-18.12865497,-26.08932462,30658.40434,-7.904290429,2628.852374,2628.124687,,0.514520263,0,
24-09-2012,2594.65,2608,2575,2600.4,56000,2583.93,,2605.633333,2603.234875,2586.95123,2498.394,2606.07411,2603.234875,2586.95123,2527.4995,339194.9311,-4138.246586,2539800,27.48394728,53.45299213,8,-12,65,0.307692308,-0.458015267,2.556036178,61.51535665,64.17438298,67.30441694,66.06360509,75.33638557,-23.41463415,-11.73594132,57958.7405,-7.728706625,2621.140838,2625.195713,,1.095440753,0,
21-09-2012,2619.95,2648.65,2587.5,2594.65,97300,2578.21,,2622.216667,2618.37325,2598.169189,2510.62,2627.362055,2618.37325,2598.169189,2536.818769,264648.6515,-23767.45019,2637100,30.35434851,55.11454473,49.75,69.65,64.65,1.914271423,2.70065917,2.501934985,87.01899201,78.69776623,73.56440131,70.71539136,71.82064376,-73.3197556,-46.71280277,82556.78151,-19.1319752,2649.690563,2654.953813,,3.162827021,1,
20-09-2012,2561,2642,2554.65,2615.55,75000,2598.98,,2632.883333,2626.248834,2606.138427,2522.1,2634.681027,2626.248834,2606.138427,2544.909633,294227.9303,-20225.31295,2562100,29.92278401,55.25776064,32,42,48.55,1.22605364,1.615384615,1.872023752,74.84748893,72.67328034,71.09032414,69.04794983,68.77949665,-35.21276596,-35.21276596,63106.27998,-11.72719221,2661.335941,2666.074775,,0,0,
19-09-2012,2599.65,2599.65,2599.65,2599.65,0,2583.18,,2630.1,2617.382556,2604.958713,2531.994,2617.165514,2617.382556,2604.958713,2549.12043,294227.9303,-16937.59199,2562100,22.38722273,51.3619012,-8.35,0.75,-19.35,-0.320168712,0.028858363,-0.738831615,32.03890516,45.15563291,57.42459678,59.43616772,55.31559057,-52.12765957,-52.12765957,-2310.204972,-17.36049601,2661.148398,2656.870954,,1.84681182,0,
18-09-2012,2572,2619.5,2572,2599.65,66400,2583.18,,2620.383333,2618.08837,2607.602583,2541.666,2618.332757,2618.08837,2607.602583,2554.534243,305131.5092,-10583.51357,2628500,19.69556388,49.30774463,-29.15,9.5,10.4,-1.100560663,0.363984674,0.398604883,51.52964043,55.11355752,61.29903417,62.09929657,53.5106383,-48.48311391,-52.12765957,55605.18971,-17.36049601,2661.505508,2656.033879,,0.037778617,0,
17-09-2012,2647,2648,2547.05,2562.6,95500,2546.37,,2622.383333,2628.058914,2614.947568,2551.654,2633.166378,2628.058914,2614.947568,2561.723917,239052.5097,-28047.11646,2724000,21.31513748,49.40995537,6,40,28,0.227100681,1.533742331,1.06870229,70.03658629,66.14541536,66.20519384,65.59214568,37.01659965,-84.59633482,-84.69488189,80986.78587,-71.44043171,2669.87477,2666.373684,,2.301587302,1,
14-09-2012,2583,2642.45,2583,2632.8,177100,2616.12,,2636.65,2632.855942,2619.94801,2561.52,2637.808189,2632.855942,2619.94801,2567.933616,358658.3129,5414.812142,2546900,20.6438504,48.48422354,42.8,-6.2,63.45,1.646375474,-0.234081513,2.460255913,63.00908305,62.41156686,64.43766986,64.34847999,49.37349988,-15.05695889,-15.05695889,174538.6193,-13.15898713,2666.69431,2669.230252,,0.945999212,0,
13-09-2012,2537,2561,2518.3,2551.95,67400,2535.78,,2617.15,2608.903962,2609.23019,2568.218,2599.404095,2608.903962,2609.23019,2567.400261,397488.2895,30966.51983,2479500,7.754537889,40.70897242,-58.5,-81,-39,-2.23325062,-3.065859198,-1.5,19.63605666,30.66100379,44.89365404,49.51162679,42.0642155,-74.05551272,-74.05551272,66961.06515,-74.18488684,2677.431945,2672.215907,,0.60362173,0,
12-09-2012,2534.7,2550,2521.7,2536.9,75200,2520.83,,2584.483333,2589.269308,2598.461065,2575.108,2574.702047,2589.269308,2598.461065,2566.061779,403068.5015,40379.875,2404300,-2.024818257,33.27583866,-98,-49.65,-48.9,-3.700906344,-1.909872483,-1.881565278,17.23296941,28.23605807,42.93936549,47.90515882,41.74277161,-85.01812324,-85.65921357,64922.90828,-85.73072497,2686.260565,2671.339873,,1.531838206,0,
11-09-2012,2497,2535.25,2480,2528.7,80700,2512.68,,2548.75,2571.262872,2586.968144,2580.958,2554.976024,2571.262872,2586.968144,2563.691642,464634.2028,60148.98209,2323600,-10.03667638,25.89630835,-107.2,-84.25,-74.75,-4.056841189,-3.216262646,-2.863984674,13.82893091,24.93109672,40.32404652,45.76105919,23.09112298,-39.87654321,-71.01190476,65069.90413,-71.12362882,2683.332446,2667.255317,,1.320641283,0,
10-09-2012,2495,2527.95,2478.35,2511,109200,2495.09,,2537.733333,2556.825248,2576.237572,2585.534,2541.463012,2556.825248,2576.237572,2560.942285,499199.5254,73766.31199,2214400,-15.57509252,19.23717425,-33.05,-120.05,-80.05,-1.290511519,-4.533610272,-3.06940184,12.06038045,23.24771197,39.01723235,44.69486615,21.07509543,-54.43126308,-80.10359537,77407.44642,-80.82795068,2645.711177,2639.206425,,1.755210462,0,
07-09-2012,2447,2489.95,2447,2483,97400,2467.27,,2517.716667,2534.533499,2560.548923,2587.26,2515.706506,2534.533499,2560.548923,2555.48134,565077.7559,93592.26465,2117000,-23.75881291,10.76933786,-60.05,-152.5,-158.7,-2.354901961,-5.771159341,-5.991731637,6.034488735,16.15151095,32.85820913,39.53154665,26.82114908,-59.20679887,-68.42105263,57425.45455,-82.1472849,2581.465156,2583.168655,,3.234042553,1,
06-09-2012,2350,2426,2349,2422.2,130400,2406.85,,2481.3,2498.355666,2536.085482,2581.222,2470.853253,2498.355666,2536.085482,2545.521237,682607.1066,130590.1964,1986600,-36.93522078,-1.089158892,-109.25,-135,-216,-4.30923972,-5.271378368,-8.175624527,2.668626553,9.835799097,25.36983589,32.68773794,29.29775415,-59.0947192,-63.58208955,56577.50221,-75.57150008,2594.962813,2587.488479,,0.336456559,0,
05-09-2012,2348,2355.9,2310,2338.45,67900,2323.64,,2423.95,2450.870444,2503.324485,2574.35,2413.376626,2450.870444,2503.324485,2530.934988,698879.4377,139031.4379,1918700,-53.50913496,-15.95961465,-172.05,-194.1,-243.75,-6.805909927,-7.611764706,-9.376262189,1.392000094,6.404380193,19.85782336,27.14095329,26.87575616,-84.19005279,-87.36958935,21079.63172,-91.59899601,2602.431939,2586.292383,,0.169061708,0,
04-09-2012,2366,2370,2342.8,2362.4,38400,2347.43,,2383.966667,2423.913629,2479.08367,2567.23,2391.688313,2423.913629,2479.08367,2518.555373,715820.6142,135235.8257,1957100,-59.45809732,-26.30359435,-119.95,-165.25,-249.5,-4.817365811,-6.518094862,-9.524718458,13.8293477,13.95209527,23.56907367,29.72409747,24.36351087,-54.82758621,-75.95778848,11549.66887,-84.52679758,2567.276487,2557.230116,,1.208350907,0,
03-09-2012,2371,2399.65,2363.3,2369.55,52500,2354.54,,2375.183333,2415.825753,2464.641185,2561.496,2395.669157,2415.825753,2464.641185,2509.408806,681374.2593,110428.7055,2009600,-56.43774377,-31.74285372,-26.35,-128.3,-248.35,-1.086150041,-5.075258609,-9.378776435,38.35458618,29.00165504,31.0313901,34.94712068,23.25504929,-33.57501394,-66.9074743,16400.50987,-82.3816568,2503.242024,2510.767777,,0.041858518,0,
31-08-2012,2389,2390,2360.25,2373.25,51100,2358.22,,2386.55,2407.217169,2451.07006,2553.736,2392.834578,2407.217169,2451.07006,2500.223514,674933.0828,88191.89963,1958500,-53.66353777,-36.41244037,34.1,-99.95,-252.45,1.447429857,-4.01413683,-9.553633938,33.67549298,27.07516305,29.97311984,34.05987106,37.22019976,-46.43799472,-45.47413793,21810.37969,-81.28698225,2436.788053,2455.695221,,0.87284935,0,
30-08-2012,2383,2403.8,2370,2391,61600,2375.85,,2397.816667,2406.078112,2442.475504,2546.15,2398.317289,2406.078112,2442.475504,2492.80632,689877.4615,75832.60868,2020100,-47.80326724,-38.55513714,33.8,-22.2,-157.2,1.426160338,-0.915086562,-6.138227255,47.43201773,34.81535155,33.57269511,36.5410812,57.99077744,-29.39150402,-13.64605544,27913.02293,-76.03550296,2420.295134,2442.503247,,0,0,
29-08-2012,2421,2421,2383.55,2389.7,47000,2374.56,,2404.933333,2411.052075,2438.570867,2538.23,2409.658645,2411.052075,2438.570867,2487.282757,658314.0437,53839.7559,2067100,-39.80704989,-38.42243362,21.35,65.1,-129,0.889713083,2.763275181,-5.058823529,62.12056427,44.06488777,37.98713046,39.59207762,66.95141039,-51.52263374,-40.02557545,22593.87703,-76.42011834,2430.442371,2444.604446,,2.085894684,1,
28-08-2012,2399.45,2449.5,2399.45,2423.4,76700,2408.05,,2424.766667,2423.86805,2440.557982,2531.846,2429.579322,2423.86805,2440.557982,2484.376391,655019.2385,38899.80939,2143800,-29.2152005,-35.60709685,59.5,79.5,-85.75,2.489539749,3.35443038,-3.382309437,77.64550713,56.77017603,44.7472771,44.36514016,72.36155721,-32.83018868,-29.24369748,39140.92348,-65.88960746,2454.626749,2465.704799,,0.940904589,0,
27-08-2012,2423.2,2446,2405.85,2410.55,42900,2395.28,,2438.833333,2431.245367,2441.54744,2524.886,2437.789661,2431.245367,2441.54744,2481.424361,622163.0741,18797.43267,2100900,-22.03793759,-33.27477208,42.2,46.35,-81.95,1.755553707,1.931531682,-3.241757155,72.19486975,54.85738168,44.09142026,43.90632456,62.36309016,-59.05989386,-43.64145658,26673.30033,-59.94023904,2468.436477,2477.621843,,0.41037158,0,
24-08-2012,2449,2459.05,2437.4,2445.35,60900,2429.86,,2451.516667,2440.513578,2444.729723,2520.088,2448.419831,2440.513578,2444.729723,2479.703256,605988.7092,3718.486749,2161800,-14.87990161,-30.02722677,38.05,69.05,-30.9,1.571664601,2.889121339,-1.240988775,80.0338428,60.98427358,47.29193249,46.14281536,70.57674352,-22.98657718,-15.38461538,48458.49917,-43.60416667,2476.616121,2481.259699,,1.799506984,0,
23-08-2012,2434,2477.8,2423.2,2471.5,106300,2455.84,,2460.95,2452.942385,2450.742501,2515.2,2463.109915,2452.942385,2450.742501,2479.556852,687757.94,23229.26532,2268100,-7.21151626,-25.64493655,28.3,74,51.8,1.155337824,3.078459106,2.135201979,87.58012976,68.63070794,51.70547375,49.27230686,78.09652597,-8.756080612,-6.684350133,74504.62863,-28.30188679,2487.653759,2489.926144,,1.246882793,0,
22-08-2012,2406,2436,2392.7,2429.4,93100,2414.01,,2457.616667,2447.294923,2448.062046,2508.684,2449.554958,2447.294923,2448.062046,2476.206325,752476.4157,49691.43836,2175000,-8.19366742,-25.25374124,-10,15,80.1,-0.408830744,0.619578686,3.399974532,38.68589034,44.3884066,42.82324131,43.24009652,73.68558964,-56.87426557,-56.87426557,78528.7695,-45.21679284,2481.949293,2475.574216,,3.249364945,1,
21-08-2012,2362,2438.75,2362,2407.05,161500,2391.8,,2450.85,2444.446616,2446.368947,2501.834,2444.152479,2444.446616,2446.368947,2473.325069,780567.9466,64937.68369,2336500,-8.067691909,-24.44008404,-20.3,-10.75,68.75,-0.825522051,-0.438865075,2.900843882,41.8875067,45.95823196,43.5323281,43.72819285,58.44822194,-61.09671848,-61.09671848,146902.7252,-46.06835232,2482.267397,2475.194012,,0,0,
20-08-2012,2351.4,2351.4,2351.4,2351.4,0,2336.5,,2408.716667,2413.431077,2429.101866,2491.57,2397.776239,2413.431077,2429.101866,2463.946218,780567.9466,65271.35826,2336500,-20.13984193,-30.49217502,-126.4,-94.6,-48.25,-5.10129954,-3.867538839,-2.010709895,12.0094281,21.67028374,30.27933642,33.78894675,27.34300532,-100,-100,-1960.28481,-75.32777116,2519.250863,2500.08194,,1.50862069,0,
17-08-2012,2320,2355,2317.75,2351.4,95900,2336.5,,2381.716667,2393.954051,2415.628799,2479.824,2376.38812,2393.954051,2415.628799,2455.565739,857931.5708,84089.80025,2432400,-26.1946341,-34.59917308,-81,-104.05,-35,-3.325123153,-4.231308839,-1.464435146,15.72559082,23.74633393,31.23795948,34.45022975,19.9759871,-72.19008264,-78.97532021,73909.96835,-75.32777116,2511.959225,2494.123276,,0,0,
16-08-2012,2329.95,2329.95,2302.2,2314.25,40100,2299.59,,2345.45,2372.619368,2400.050836,2467.342,2353.16906,2372.619368,2400.050836,2445.90299,852657.1564,82465.50372,2392300,-32.41105241,-39.42090463,-108.8,-147.85,-73.85,-4.461301896,-5.966986843,-3.072218987,10.9143819,19.2976549,28.23632847,32.051429,9.949762053,-77.1780303,-91.17539363,23003.48517,-93.13781321,2473.918999,2464.318366,,0,0,
15-08-2012,2329.95,2329.95,2329.95,2329.95,0,2315.19,,2338.3,2358.396245,2387.305229,2456.554,2341.55953,2358.396245,2387.305229,2436.983529,852657.1564,74304.15481,2392300,-34.89412271,-42.74937346,-21.45,-106.05,-91.05,-0.912222506,-4.353448276,-3.760842627,10.9143819,19.2976549,28.23632847,32.051429,16.72383748,-47.44318182,-79.67777371,-1515.0107,-84.19703872,2441.515538,2438.901783,,0.951557093,0,
14-08-2012,2312,2334,2290,2329.95,52600,2315.19,,2331.3,2350.264163,2377.613369,2445.134,2337.779765,2350.264163,2377.613369,2429.061719,895573.9746,77865.84924,2444900,-34.41154849,-44.54689891,-21,-104.75,-115.5,-0.891719745,-4.295233214,-4.71524801,19.83623674,22.94440497,29.58681699,32.92714942,30.20279037,-9.204545455,-38.53846154,30646.40783,-78.72736954,2361.839752,2372.043915,,1.216333623,0,
13-08-2012,2302,2330,2300.15,2318.9,46000,2304.21,,2331.316667,2343.509442,2368.956393,2432.414,2333.889882,2343.509442,2368.956393,2421.441587,907362.9193,75995.22035,2398900,-33.28297046,-45.76664792,0.05,-21.4,-116,0.002145969,-0.910096113,-4.742436631,17.27339655,21.73203486,28.98817175,32.48188699,42.08176774,-34.31818182,-55.53846154,26610.94467,-84.6112886,2355.252298,2362.981741,,1.933216169,0,
10-08-2012,2276,2320,2265,2313.15,78700,2298.5,,2328,2335.672962,2360.055231,2419.516,2326.944941,2335.672962,2360.055231,2413.638388,966459.4648,87124.75296,2320200,-32.66208716,-46.99845529,-9.95,-35,-139.05,-0.427047791,-1.486199575,-5.65462272,11.63583702,18.65213259,27.44561298,31.34085594,58.56856187,-30.2173913,-30.2173913,46293.471,-77.3731203,2338.099356,2344.992318,,1.04768154,0,
09-08-2012,2286,2309.95,2271.1,2279,75400,2264.56,,2319.983333,2327.098641,2350.945189,2409.474,2318.447471,2327.098641,2350.945189,2405.662358,921724.0722,69523.32295,2244800,-32.38452239,-48.22966101,-24.05,-20,-167.85,-1.03041988,-0.858387519,-6.774154492,7.79878513,15.8332186,25.90622336,30.19293421,44.84466741,-78.46153846,-79.71014493,45672.14397,-93.42105263,2342.255995,2344.574636,,1.014109347,0,
08-08-2012,2268,2291,2259.15,2281.9,125200,2267.44,,2306.983333,2315.065761,2340.046064,2399.114,2304.723735,2315.065761,2340.046064,2396.842177,975381.2151,73075.16314,2119600,-33.5999104,-50.15633601,-39,-38.95,-145,-1.673819742,-1.671709693,-5.952380952,4.035209974,11.67460414,23.18208729,28.10277904,40.15552845,-62.61298274,-69.60587842,76845.8529,-89.59524354,2347.879506,2345.955267,,1.909254268,0,
07-08-2012,2226,2268.5,2224.2,2255.7,92500,2241.41,,2289.816667,2299.54384,2327.037688,2388.444,2286.611868,2299.54384,2327.037688,2386.969702,1014427.49,80308.80692,2027100,-36.18688631,-52.88912884,-51.5,-65.5,-170.25,-2.219827586,-2.806341045,-6.981035366,2.170068813,8.400090878,20.35792873,25.81747029,26.81904452,-63.26530612,-70.2268431,90780.46324,-87.57886435,2347.676683,2343.330523,,0.767148014,0,
06-08-2012,2216,2233,2207.5,2213.55,35200,2199.53,,2264.166667,2277.36256,2309.939927,2376.646,2259.805934,2277.36256,2309.939927,2375.125879,995930.2356,70081.734,1991900,-41.36516191,-57.25938956,-76.95,-97,-118.4,-3.331240936,-4.163090129,-5.03529812,1.036370245,5.408344449,16.7752432,22.683238,21.84835208,-92.75449102,-94.62222222,23220.21916,-97.76174621,2346.833898,2339.706458,,1.000909918,0,
03-08-2012,2198,2220,2186.1,2209.3,56200,2195.3,,2240.5,2258.241707,2293.587213,2365.848,2239.902967,2258.241707,2293.587213,2363.193119,1016652.949,66120.45549,1935700,-44.70430363,-61.06789138,-71,-100,-135,-3.09908337,-4.310344828,-5.732484076,0.805281798,4.650221792,15.6543057,21.64687389,17.96109073,-71.84466019,-81.26766249,43196.47153,-90.81733624,2332.351341,2326.103048,,0.586907449,0,
